teacherID,hours,instanceID,isReported,isAssigned
19900317-0083,100,I-245,FALSE,TRUE
19690917-0022,260,I-246,FALSE,TRUE
19750220-0037,140,I-246,FALSE,TRUE
19620831-0024,280,I-247,FALSE,TRUE
19790708-0041,140,I-247,FALSE,TRUE
19620831-0024,240,I-248,FALSE,TRUE
19761009-0055,100,I-248,FALSE,TRUE
19931118-0062,140,I-248,FALSE,TRUE
19690408-0009,240,I-249,FALSE,TRUE
19750102-0059,120,I-249,FALSE,TRUE
19900902-0114,120,I-249,FALSE,TRUE
19620522-0023,240,I-250,FALSE,TRUE
19750122-0056,100,I-250,FALSE,TRUE
19560705-0025,240,I-251,FALSE,TRUE
19760108-0050,120,I-251,FALSE,TRUE
19921127-0120,140,I-251,FALSE,TRUE
19610623-0005,260,I-252,FALSE,TRUE
19771013-0040,100,I-252,FALSE,TRUE
19920828-0070,120,I-252,FALSE,TRUE
19611219-0014,280,I-253,FALSE,TRUE
19750102-0059,100,I-253,FALSE,TRUE
19580515-0017,260,I-254,FALSE,TRUE
19780602-0035,140,I-254,FALSE,TRUE
19630126-0001,240,I-255,FALSE,TRUE
19780815-0047,100,I-255,FALSE,TRUE
19560705-0025,240,I-256,FALSE,TRUE
19790618-0048,120,I-256,FALSE,TRUE
19610918-0027,260,I-257,FALSE,TRUE
19750417-0051,120,I-257,FALSE,TRUE
19920828-0070,120,I-257,FALSE,TRUE
19690917-0022,240,I-258,FALSE,TRUE
19780317-0052,140,I-258,FALSE,TRUE
19920602-0073,100,I-258,FALSE,TRUE
19640414-0013,280,I-259,FALSE,TRUE
19781217-0053,100,I-259,FALSE,TRUE
19630126-0001,280,I-260,FALSE,TRUE
19790618-0048,140,I-260,FALSE,TRUE
19920320-0121,140,I-260,FALSE,TRUE
19610918-0027,260,I-261,FALSE,TRUE
19761009-0055,120,I-261,FALSE,TRUE
19930512-0117,140,I-261,FALSE,TRUE
19620522-0023,280,I-262,FALSE,TRUE
19750705-0033,120,I-262,FALSE,TRUE
19560705-0025,240,I-263,FALSE,TRUE
19790708-0041,120,I-263,FALSE,TRUE
19580218-0007,260,I-264,FALSE,TRUE
19761020-0044,120,I-264,FALSE,TRUE
19560705-0025,260,I-265,FALSE,TRUE
19790708-0041,100,I-265,FALSE,TRUE
19660630-0020,240,I-266,FALSE,TRUE
19761009-0055,140,I-266,FALSE,TRUE
19921002-0129,140,I-266,FALSE,TRUE
19600529-0021,280,I-267,FALSE,TRUE
19750331-0036,120,I-267,FALSE,TRUE
19690408-0009,240,I-268,FALSE,TRUE
19750331-0036,120,I-268,FALSE,TRUE
19920504-0093,140,I-268,FALSE,TRUE
19690513-0015,240,I-269,FALSE,TRUE
19761009-0055,140,I-269,FALSE,TRUE
19901108-0087,100,I-269,FALSE,TRUE
19600529-0021,240,I-270,FALSE,TRUE
19771013-0040,120,I-270,FALSE,TRUE
19690408-0009,240,I-271,FALSE,TRUE
19750417-0051,120,I-271,FALSE,TRUE
19580515-0017,240,I-272,FALSE,TRUE
19770713-0042,140,I-272,FALSE,TRUE
19620522-0023,240,I-273,FALSE,TRUE
19751018-0039,140,I-273,FALSE,TRUE
19900426-0089,140,I-273,FALSE,TRUE
19570828-0008,260,I-274,FALSE,TRUE
19750417-0051,140,I-274,FALSE,TRUE
19620831-0024,240,I-275,FALSE,TRUE
19790708-0041,120,I-275,FALSE,TRUE
19911025-0091,120,I-275,FALSE,TRUE
19570826-0012,280,I-276,FALSE,TRUE
19761020-0044,100,I-276,FALSE,TRUE
19901029-0071,120,I-276,FALSE,TRUE
19560705-0025,240,I-277,FALSE,TRUE
19761020-0044,100,I-277,FALSE,TRUE
19920505-0115,100,I-277,FALSE,TRUE
19620831-0024,240,I-278,FALSE,TRUE
19751018-0039,140,I-278,FALSE,TRUE
19920316-0107,140,I-278,FALSE,TRUE
19660630-0020,260,I-279,FALSE,TRUE
19780815-0047,140,I-279,FALSE,TRUE
19900520-0063,120,I-279,FALSE,TRUE
19560812-0016,260,I-280,FALSE,TRUE
19751018-0039,120,I-280,FALSE,TRUE
19610918-0027,280,I-281,FALSE,TRUE
19780424-0057,100,I-281,FALSE,TRUE
19680712-0028,240,I-282,FALSE,TRUE
19780602-0035,120,I-282,FALSE,TRUE
19921201-0094,120,I-282,FALSE,TRUE
19630126-0001,260,I-283,FALSE,TRUE
19750512-0043,120,I-283,FALSE,TRUE
19610620-0006,260,I-284,FALSE,TRUE
19750906-0032,120,I-284,FALSE,TRUE
19920917-0109,140,I-284,FALSE,TRUE
19590129-0004,280,I-285,FALSE,TRUE
19771013-0040,140,I-285,FALSE,TRUE
19931231-0099,100,I-285,FALSE,TRUE
19640220-0029,240,I-286,FALSE,TRUE
19780424-0057,100,I-286,FALSE,TRUE
19930829-0082,140,I-286,FALSE,TRUE
19570826-0012,240,I-287,FALSE,TRUE
19750122-0056,120,I-287,FALSE,TRUE
19900307-0105,100,I-287,FALSE,TRUE
19630126-0001,240,I-288,FALSE,TRUE
19780815-0047,100,I-288,FALSE,TRUE
19900511-0134,140,I-288,FALSE,TRUE
19611219-0014,260,I-289,FALSE,TRUE
19790717-0045,100,I-289,FALSE,TRUE
19620831-0024,260,I-290,FALSE,TRUE
19761024-0034,140,I-290,FALSE,TRUE
19590129-0004,280,I-291,FALSE,TRUE
19761009-0055,120,I-291,FALSE,TRUE
19600529-0021,280,I-292,FALSE,TRUE
19750722-0060,120,I-292,FALSE,TRUE
19570615-0011,280,I-293,FALSE,TRUE
19790717-0045,120,I-293,FALSE,TRUE
19900701-0138,140,I-293,FALSE,TRUE
19690513-0015,260,I-294,FALSE,TRUE
19790717-0045,120,I-294,FALSE,TRUE
19900723-0126,120,I-294,FALSE,TRUE
19560705-0025,260,I-295,FALSE,TRUE
19760108-0050,120,I-295,FALSE,TRUE
19931212-0079,140,I-295,FALSE,TRUE
19680712-0028,280,I-296,FALSE,TRUE
19780815-0047,140,I-296,FALSE,TRUE
19620522-0023,280,I-297,FALSE,TRUE
19750705-0033,140,I-297,FALSE,TRUE
19910327-0096,120,I-297,FALSE,TRUE
19680712-0028,260,I-298,FALSE,TRUE
19750906-0032,120,I-298,FALSE,TRUE
19580515-0017,260,I-299,FALSE,TRUE
19771013-0040,100,I-299,FALSE,TRUE
19930228-0086,100,I-299,FALSE,TRUE
19570615-0011,260,I-300,FALSE,TRUE
19781217-0053,100,I-300,FALSE,TRUE
19601021-0018,260,I-301,FALSE,TRUE
19781125-0031,120,I-301,FALSE,TRUE
19931231-0099,140,I-301,FALSE,TRUE
19600529-0021,240,I-302,FALSE,TRUE
19781125-0031,140,I-302,FALSE,TRUE
19910206-0081,100,I-302,FALSE,TRUE
19640220-0029,280,I-303,FALSE,TRUE
19750122-0056,120,I-303,FALSE,TRUE
19680712-0028,260,I-304,FALSE,TRUE
19760108-0050,140,I-304,FALSE,TRUE
19900801-0130,140,I-304,FALSE,TRUE
19620831-0024,260,I-305,FALSE,TRUE
19750722-0060,100,I-305,FALSE,TRUE
19910404-0102,120,I-305,FALSE,TRUE
19650303-0019,280,I-306,FALSE,TRUE
19790708-0041,100,I-306,FALSE,TRUE
19570615-0011,260,I-307,FALSE,TRUE
19790717-0045,140,I-307,FALSE,TRUE
19910822-0122,100,I-307,FALSE,TRUE
19560705-0025,240,I-308,FALSE,TRUE
19790618-0048,100,I-308,FALSE,TRUE
19900616-0124,100,I-308,FALSE,TRUE
19620831-0024,260,I-309,FALSE,TRUE
19790708-0041,120,I-309,FALSE,TRUE
19900317-0083,100,I-309,FALSE,TRUE
19600814-0002,240,I-310,FALSE,TRUE
19790708-0041,100,I-310,FALSE,TRUE
19610918-0027,240,I-311,FALSE,TRUE
19770713-0042,140,I-311,FALSE,TRUE
19930221-0139,100,I-311,FALSE,TRUE
19590129-0004,240,I-312,FALSE,TRUE
19790708-0041,140,I-312,FALSE,TRUE
19560705-0025,240,I-313,FALSE,TRUE
19780815-0047,140,I-313,FALSE,TRUE
19680712-0028,240,I-314,FALSE,TRUE
19790717-0045,140,I-314,FALSE,TRUE
19600814-0002,240,I-315,FALSE,TRUE
19750331-0036,140,I-315,FALSE,TRUE
19900701-0138,140,I-315,FALSE,TRUE
19690513-0015,260,I-316,FALSE,TRUE
19781125-0031,120,I-316,FALSE,TRUE
19620522-0023,260,I-317,FALSE,TRUE
19761020-0044,120,I-317,FALSE,TRUE
19580515-0017,280,I-318,FALSE,TRUE
19760108-0050,140,I-318,FALSE,TRUE
19590129-0004,240,I-319,FALSE,TRUE
19790618-0048,140,I-319,FALSE,TRUE
19911116-0069,140,I-319,FALSE,TRUE
19600529-0021,280,I-320,FALSE,TRUE
19780317-0052,100,I-320,FALSE,TRUE
19900317-0083,100,I-320,FALSE,TRUE
19560812-0016,240,I-321,FALSE,TRUE
19790618-0048,120,I-321,FALSE,TRUE
19650303-0019,260,I-322,FALSE,TRUE
19761024-0034,100,I-322,FALSE,TRUE
19570828-0008,260,I-323,FALSE,TRUE
19780317-0052,140,I-323,FALSE,TRUE
19601021-0018,240,I-324,FALSE,TRUE
19780317-0052,120,I-324,FALSE,TRUE
19900119-0104,120,I-324,FALSE,TRUE
19660630-0020,240,I-325,FALSE,TRUE
19781217-0053,140,I-325,FALSE,TRUE
19570828-0008,240,I-326,FALSE,TRUE
19760108-0050,120,I-326,FALSE,TRUE
19900430-0112,120,I-326,FALSE,TRUE
19580515-0017,280,I-327,FALSE,TRUE
19761020-0044,120,I-327,FALSE,TRUE
19620424-0026,240,I-328,FALSE,TRUE
19790702-0038,140,I-328,FALSE,TRUE
19900511-0134,100,I-328,FALSE,TRUE
19580515-0017,260,I-329,FALSE,TRUE
19750417-0051,120,I-329,FALSE,TRUE
19910122-0077,100,I-329,FALSE,TRUE
19620831-0024,240,I-330,FALSE,TRUE
19750512-0043,140,I-330,FALSE,TRUE
19910927-0128,100,I-330,FALSE,TRUE
19660630-0020,240,I-331,FALSE,TRUE
19780317-0052,100,I-331,FALSE,TRUE
19900909-0123,120,I-331,FALSE,TRUE
19570826-0012,280,I-332,FALSE,TRUE
19790708-0041,100,I-332,FALSE,TRUE
19611219-0014,260,I-333,FALSE,TRUE
19760108-0050,120,I-333,FALSE,TRUE
19910404-0102,100,I-333,FALSE,TRUE
19570615-0011,280,I-334,FALSE,TRUE
19790426-0049,140,I-334,FALSE,TRUE
19610620-0006,260,I-335,FALSE,TRUE
19750122-0056,100,I-335,FALSE,TRUE
19600529-0021,240,I-336,FALSE,TRUE
19790702-0038,100,I-336,FALSE,TRUE
19910404-0102,140,I-336,FALSE,TRUE
19600905-0003,260,I-337,FALSE,TRUE
19781130-0054,100,I-337,FALSE,TRUE
19900723-0126,140,I-337,FALSE,TRUE
19580515-0017,240,I-338,FALSE,TRUE
19790708-0041,120,I-338,FALSE,TRUE
19561222-0030,280,I-339,FALSE,TRUE
19750122-0056,120,I-339,FALSE,TRUE
19610623-0005,280,I-340,FALSE,TRUE
19750906-0032,100,I-340,FALSE,TRUE
19910921-0136,100,I-340,FALSE,TRUE
19561222-0030,240,I-341,FALSE,TRUE
19750417-0051,140,I-341,FALSE,TRUE
19680712-0028,260,I-342,FALSE,TRUE
19780317-0052,120,I-342,FALSE,TRUE
19910403-0103,120,I-342,FALSE,TRUE
19690917-0022,260,I-343,FALSE,TRUE
19780602-0035,100,I-343,FALSE,TRUE
19640414-0013,260,I-344,FALSE,TRUE
19750122-0056,100,I-344,FALSE,TRUE
19921208-0097,120,I-344,FALSE,TRUE
19560812-0016,280,I-345,FALSE,TRUE
19790618-0048,100,I-345,FALSE,TRUE
19570828-0008,240,I-346,FALSE,TRUE
19751018-0039,120,I-346,FALSE,TRUE
19920828-0070,100,I-346,FALSE,TRUE
19600529-0021,240,I-347,FALSE,TRUE
19770224-0058,140,I-347,FALSE,TRUE
19570615-0011,280,I-348,FALSE,TRUE
19780317-0052,120,I-348,FALSE,TRUE
19640414-0013,240,I-349,FALSE,TRUE
19760524-0046,120,I-349,FALSE,TRUE
19650303-0019,260,I-350,FALSE,TRUE
19780317-0052,120,I-350,FALSE,TRUE
19920316-0107,120,I-350,FALSE,TRUE
19611219-0014,260,I-351,FALSE,TRUE
19750417-0051,100,I-351,FALSE,TRUE
19610620-0006,240,I-352,FALSE,TRUE
19760524-0046,120,I-352,FALSE,TRUE
19930919-0137,140,I-352,FALSE,TRUE
19600905-0003,280,I-353,FALSE,TRUE
19790426-0049,140,I-353,FALSE,TRUE
19900307-0105,100,I-353,FALSE,TRUE
19690513-0015,280,I-354,FALSE,TRUE
19780815-0047,140,I-354,FALSE,TRUE
19930508-0061,100,I-354,FALSE,TRUE
19611219-0014,240,I-355,FALSE,TRUE
19750705-0033,120,I-355,FALSE,TRUE
19930906-0110,120,I-355,FALSE,TRUE
19570615-0011,280,I-356,FALSE,TRUE
19761020-0044,140,I-356,FALSE,TRUE
19910122-0077,120,I-356,FALSE,TRUE
19570615-0011,280,I-357,FALSE,TRUE
19750705-0033,100,I-357,FALSE,TRUE
19900201-0074,140,I-357,FALSE,TRUE
19560612-0010,260,I-358,FALSE,TRUE
19750906-0032,140,I-358,FALSE,TRUE
19900701-0138,100,I-358,FALSE,TRUE
19660630-0020,280,I-359,FALSE,TRUE
19780815-0047,120,I-359,FALSE,TRUE
19601021-0018,280,I-360,FALSE,TRUE
19750417-0051,120,I-360,FALSE,TRUE
19561222-0030,240,I-361,FALSE,TRUE
19760108-0050,140,I-361,FALSE,TRUE
19590129-0004,260,I-362,FALSE,TRUE
19761024-0034,120,I-362,FALSE,TRUE
19910820-0078,140,I-362,FALSE,TRUE
19610623-0005,240,I-363,FALSE,TRUE
19790618-0048,120,I-363,FALSE,TRUE
19900430-0112,120,I-363,FALSE,TRUE
19680712-0028,260,I-364,FALSE,TRUE
19790702-0038,100,I-364,FALSE,TRUE
19910421-0067,120,I-364,FALSE,TRUE
19600529-0021,260,I-365,FALSE,TRUE
19750220-0037,140,I-365,FALSE,TRUE
19620522-0023,260,I-366,FALSE,TRUE
19750417-0051,100,I-366,FALSE,TRUE
19640220-0029,260,I-367,FALSE,TRUE
19750122-0056,120,I-367,FALSE,TRUE
19920504-0093,140,I-367,FALSE,TRUE
19600905-0003,240,I-368,FALSE,TRUE
19790426-0049,120,I-368,FALSE,TRUE
19901219-0125,140,I-368,FALSE,TRUE
19610623-0005,240,I-369,FALSE,TRUE
19750705-0033,140,I-369,FALSE,TRUE
19930919-0137,140,I-369,FALSE,TRUE
19600905-0003,260,I-370,FALSE,TRUE
19781130-0054,100,I-370,FALSE,TRUE
19930508-0061,120,I-370,FALSE,TRUE
19650303-0019,240,I-371,FALSE,TRUE
19750102-0059,140,I-371,FALSE,TRUE
19901029-0071,100,I-371,FALSE,TRUE
19690917-0022,240,I-372,FALSE,TRUE
19750122-0056,140,I-372,FALSE,TRUE
19610620-0006,280,I-373,FALSE,TRUE
19780317-0052,140,I-373,FALSE,TRUE
19630126-0001,280,I-374,FALSE,TRUE
19760108-0050,140,I-374,FALSE,TRUE
19910404-0102,120,I-374,FALSE,TRUE
19610623-0005,280,I-375,FALSE,TRUE
19761009-0055,100,I-375,FALSE,TRUE
19610918-0027,240,I-376,FALSE,TRUE
19780602-0035,100,I-376,FALSE,TRUE
19660630-0020,280,I-377,FALSE,TRUE
19761009-0055,140,I-377,FALSE,TRUE
19560612-0010,240,I-378,FALSE,TRUE
19781217-0053,100,I-378,FALSE,TRUE
19900307-0105,140,I-378,FALSE,TRUE
19560705-0025,260,I-379,FALSE,TRUE
19790702-0038,120,I-379,FALSE,TRUE
19920505-0115,140,I-379,FALSE,TRUE
19650303-0019,260,I-380,FALSE,TRUE
19760108-0050,140,I-380,FALSE,TRUE
19590129-0004,260,I-381,FALSE,TRUE
19790618-0048,120,I-381,FALSE,TRUE
19650303-0019,260,I-382,FALSE,TRUE
19781217-0053,140,I-382,FALSE,TRUE
19900307-0105,120,I-382,FALSE,TRUE
19570615-0011,260,I-383,FALSE,TRUE
19750722-0060,100,I-383,FALSE,TRUE
19600814-0002,280,I-384,FALSE,TRUE
19750331-0036,120,I-384,FALSE,TRUE
19900909-0123,120,I-384,FALSE,TRUE
19640220-0029,280,I-385,FALSE,TRUE
19781130-0054,140,I-385,FALSE,TRUE
19900520-0063,140,I-385,FALSE,TRUE
19640414-0013,280,I-386,FALSE,TRUE
19750722-0060,100,I-386,FALSE,TRUE
19690917-0022,280,I-387,FALSE,TRUE
19770224-0058,120,I-387,FALSE,TRUE
19690917-0022,260,I-388,FALSE,TRUE
19780815-0047,100,I-388,FALSE,TRUE
19610918-0027,240,I-389,FALSE,TRUE
19750331-0036,140,I-389,FALSE,TRUE
19920122-0065,120,I-389,FALSE,TRUE
19570615-0011,260,I-390,FALSE,TRUE
19781217-0053,120,I-390,FALSE,TRUE
19600529-0021,260,I-391,FALSE,TRUE
19761009-0055,120,I-391,FALSE,TRUE
19910820-0078,100,I-391,FALSE,TRUE
19570826-0012,280,I-392,FALSE,TRUE
19781125-0031,100,I-392,FALSE,TRUE
19920826-0088,100,I-392,FALSE,TRUE
19620522-0023,260,I-393,FALSE,TRUE
19750722-0060,100,I-393,FALSE,TRUE
19900520-0063,100,I-393,FALSE,TRUE
19690513-0015,260,I-394,FALSE,TRUE
19750122-0056,140,I-394,FALSE,TRUE
19921127-0120,120,I-394,FALSE,TRUE
19610620-0006,260,I-395,FALSE,TRUE
19770224-0058,120,I-395,FALSE,TRUE
19620522-0023,280,I-396,FALSE,TRUE
19750331-0036,140,I-396,FALSE,TRUE
19931118-0062,120,I-396,FALSE,TRUE
19690917-0022,240,I-397,FALSE,TRUE
19760108-0050,140,I-397,FALSE,TRUE
19900701-0138,100,I-397,FALSE,TRUE
19640220-0029,260,I-398,FALSE,TRUE
19790708-0041,140,I-398,FALSE,TRUE
19570828-0008,280,I-399,FALSE,TRUE
19790717-0045,100,I-399,FALSE,TRUE
19611219-0014,280,I-400,FALSE,TRUE
19750705-0033,120,I-400,FALSE,TRUE
19920206-0072,140,I-400,FALSE,TRUE
19620424-0026,280,I-401,FALSE,TRUE
19790702-0038,100,I-401,FALSE,TRUE
19900801-0130,140,I-401,FALSE,TRUE
19560612-0010,280,I-402,FALSE,TRUE
19781130-0054,120,I-402,FALSE,TRUE
19611219-0014,260,I-403,FALSE,TRUE
19790702-0038,120,I-403,FALSE,TRUE
19630126-0001,240,I-404,FALSE,TRUE
19790708-0041,140,I-404,FALSE,TRUE
19900818-0116,120,I-404,FALSE,TRUE
19560612-0010,240,I-405,FALSE,TRUE
19790717-0045,120,I-405,FALSE,TRUE
19900426-0089,100,I-405,FALSE,TRUE
19580218-0007,280,I-406,FALSE,TRUE
19761020-0044,100,I-406,FALSE,TRUE
19640220-0029,260,I-407,FALSE,TRUE
19761009-0055,140,I-407,FALSE,TRUE
19600905-0003,260,I-408,FALSE,TRUE
19790426-0049,140,I-408,FALSE,TRUE
19610620-0006,240,I-409,FALSE,TRUE
19790708-0041,140,I-409,FALSE,TRUE
19560612-0010,260,I-410,FALSE,TRUE
19750331-0036,140,I-410,FALSE,TRUE
19900128-0095,100,I-410,FALSE,TRUE
19610918-0027,260,I-411,FALSE,TRUE
19780602-0035,120,I-411,FALSE,TRUE
19900909-0123,140,I-411,FALSE,TRUE
19600529-0021,240,I-412,FALSE,TRUE
19760524-0046,100,I-412,FALSE,TRUE
19690513-0015,260,I-413,FALSE,TRUE
19750512-0043,140,I-413,FALSE,TRUE
19900902-0090,120,I-413,FALSE,TRUE
19630126-0001,240,I-414,FALSE,TRUE
19750705-0033,140,I-414,FALSE,TRUE
19620831-0024,260,I-415,FALSE,TRUE
19750122-0056,100,I-415,FALSE,TRUE
19911116-0069,100,I-415,FALSE,TRUE
19640220-0029,260,I-416,FALSE,TRUE
19750220-0037,100,I-416,FALSE,TRUE
19931118-0062,140,I-416,FALSE,TRUE
19611219-0014,260,I-417,FALSE,TRUE
19761009-0055,100,I-417,FALSE,TRUE
19620831-0024,260,I-418,FALSE,TRUE
19780317-0052,100,I-418,FALSE,TRUE
19600905-0003,280,I-419,FALSE,TRUE
19750220-0037,120,I-419,FALSE,TRUE
19920828-0070,120,I-419,FALSE,TRUE
19580515-0017,260,I-420,FALSE,TRUE
19761009-0055,140,I-420,FALSE,TRUE
19910514-0068,140,I-420,FALSE,TRUE
19600529-0021,260,I-421,FALSE,TRUE
19750512-0043,120,I-421,FALSE,TRUE
19900902-0114,140,I-421,FALSE,TRUE
19680712-0028,260,I-422,FALSE,TRUE
19751018-0039,100,I-422,FALSE,TRUE
19930221-0139,100,I-422,FALSE,TRUE
19570828-0008,240,I-423,FALSE,TRUE
19790702-0038,120,I-423,FALSE,TRUE
19930709-0100,100,I-423,FALSE,TRUE
19601021-0018,280,I-424,FALSE,TRUE
19750102-0059,140,I-424,FALSE,TRUE
19921208-0097,120,I-424,FALSE,TRUE
19680712-0028,280,I-425,FALSE,TRUE
19750417-0051,120,I-425,FALSE,TRUE
19920917-0109,140,I-425,FALSE,TRUE
19680712-0028,260,I-426,FALSE,TRUE
19770713-0042,140,I-426,FALSE,TRUE
19910817-0092,120,I-426,FALSE,TRUE
19570615-0011,260,I-427,FALSE,TRUE
19750722-0060,100,I-427,FALSE,TRUE
19560612-0010,280,I-428,FALSE,TRUE
19750705-0033,140,I-428,FALSE,TRUE
19910817-0092,100,I-428,FALSE,TRUE
19680712-0028,240,I-429,FALSE,TRUE
19750331-0036,100,I-429,FALSE,TRUE
19901002-0085,100,I-429,FALSE,TRUE
19690917-0022,260,I-430,FALSE,TRUE
19790717-0045,140,I-430,FALSE,TRUE
19650303-0019,280,I-431,FALSE,TRUE
19761009-0055,120,I-431,FALSE,TRUE
19611219-0014,280,I-432,FALSE,TRUE
19761020-0044,100,I-432,FALSE,TRUE
19560705-0025,240,I-433,FALSE,TRUE
19781125-0031,140,I-433,FALSE,TRUE
19920226-0075,100,I-433,FALSE,TRUE
19570826-0012,260,I-434,FALSE,TRUE
19750722-0060,100,I-434,FALSE,TRUE
19910820-0078,100,I-434,FALSE,TRUE
19570826-0012,260,I-435,FALSE,TRUE
19790702-0038,120,I-435,FALSE,TRUE
19601021-0018,240,I-436,FALSE,TRUE
19770224-0058,120,I-436,FALSE,TRUE
19930228-0086,120,I-436,FALSE,TRUE
19680712-0028,280,I-437,FALSE,TRUE
19770713-0042,120,I-437,FALSE,TRUE
19910403-0131,120,I-437,FALSE,TRUE
19560612-0010,260,I-438,FALSE,TRUE
19770713-0042,100,I-438,FALSE,TRUE
19611219-0014,280,I-439,FALSE,TRUE
19761020-0044,140,I-439,FALSE,TRUE
19900818-0116,100,I-439,FALSE,TRUE
19611219-0014,240,I-440,FALSE,TRUE
19750722-0060,120,I-440,FALSE,TRUE
19920316-0107,120,I-440,FALSE,TRUE
19690513-0015,240,I-441,FALSE,TRUE
19790426-0049,140,I-441,FALSE,TRUE
19620522-0023,280,I-442,FALSE,TRUE
19750512-0043,140,I-442,FALSE,TRUE
19900909-0123,100,I-442,FALSE,TRUE
19660630-0020,260,I-443,FALSE,TRUE
19750722-0060,140,I-443,FALSE,TRUE
19601021-0018,280,I-444,FALSE,TRUE
19790708-0041,100,I-444,FALSE,TRUE
19611219-0014,260,I-445,FALSE,TRUE
19790618-0048,100,I-445,FALSE,TRUE
19570828-0008,260,I-446,FALSE,TRUE
19770224-0058,100,I-446,FALSE,TRUE
19620424-0026,240,I-447,FALSE,TRUE
19761024-0034,100,I-447,FALSE,TRUE
19930302-0135,120,I-447,FALSE,TRUE
19600814-0002,260,I-448,FALSE,TRUE
19761024-0034,120,I-448,FALSE,TRUE
19930829-0082,140,I-448,FALSE,TRUE
19620831-0024,240,I-449,FALSE,TRUE
19761009-0055,140,I-449,FALSE,TRUE
19560812-0016,280,I-450,FALSE,TRUE
19760524-0046,140,I-450,FALSE,TRUE
19920217-0098,100,I-450,FALSE,TRUE
19610623-0005,280,I-451,FALSE,TRUE
19790717-0045,100,I-451,FALSE,TRUE
19620831-0024,280,I-452,FALSE,TRUE
19751018-0039,100,I-452,FALSE,TRUE
19560812-0016,280,I-453,FALSE,TRUE
19761024-0034,140,I-453,FALSE,TRUE
19610620-0006,260,I-454,FALSE,TRUE
19790717-0045,120,I-454,FALSE,TRUE
19930326-0132,120,I-454,FALSE,TRUE
19570826-0012,280,I-455,FALSE,TRUE
19790426-0049,100,I-455,FALSE,TRUE
19660630-0020,280,I-456,FALSE,TRUE
19760108-0050,140,I-456,FALSE,TRUE
19560705-0025,240,I-457,FALSE,TRUE
19761009-0055,120,I-457,FALSE,TRUE
19570826-0012,240,I-458,FALSE,TRUE
19780317-0052,100,I-458,FALSE,TRUE
19650303-0019,260,I-459,FALSE,TRUE
19780602-0035,100,I-459,FALSE,TRUE
19640414-0013,240,I-460,FALSE,TRUE
19790717-0045,140,I-460,FALSE,TRUE
19580515-0017,260,I-461,FALSE,TRUE
19750220-0037,120,I-461,FALSE,TRUE
19570828-0008,240,I-462,FALSE,TRUE
19790426-0049,100,I-462,FALSE,TRUE
19640220-0029,240,I-463,FALSE,TRUE
19771013-0040,100,I-463,FALSE,TRUE
19920206-0072,120,I-463,FALSE,TRUE
19560612-0010,280,I-464,FALSE,TRUE
19780424-0057,100,I-464,FALSE,TRUE
19560705-0025,260,I-465,FALSE,TRUE
19780424-0057,120,I-465,FALSE,TRUE
19930906-0110,120,I-465,FALSE,TRUE
19650303-0019,280,I-466,FALSE,TRUE
19781125-0031,120,I-466,FALSE,TRUE
19900317-0083,100,I-466,FALSE,TRUE
19600905-0003,260,I-467,FALSE,TRUE
19780424-0057,100,I-467,FALSE,TRUE
19580515-0017,280,I-468,FALSE,TRUE
19790618-0048,100,I-468,FALSE,TRUE
19931203-0066,120,I-468,FALSE,TRUE
19620424-0026,280,I-469,FALSE,TRUE
19750122-0056,100,I-469,FALSE,TRUE
19561222-0030,260,I-470,FALSE,TRUE
19750705-0033,100,I-470,FALSE,TRUE
19570615-0011,260,I-471,FALSE,TRUE
19780317-0052,120,I-471,FALSE,TRUE
19600905-0003,280,I-472,FALSE,TRUE
19780602-0035,120,I-472,FALSE,TRUE
19690513-0015,280,I-473,FALSE,TRUE
19750512-0043,140,I-473,FALSE,TRUE
19910822-0122,100,I-473,FALSE,TRUE
19620522-0023,280,I-474,FALSE,TRUE
19750331-0036,100,I-474,FALSE,TRUE
19620831-0024,260,I-475,FALSE,TRUE
19750122-0056,140,I-475,FALSE,TRUE
19900616-0124,100,I-475,FALSE,TRUE
19570615-0011,240,I-476,FALSE,TRUE
19760524-0046,140,I-476,FALSE,TRUE
19921123-0108,140,I-476,FALSE,TRUE
19690917-0022,280,I-477,FALSE,TRUE
19780602-0035,100,I-477,FALSE,TRUE
19900902-0114,140,I-477,FALSE,TRUE
19600814-0002,280,I-478,FALSE,TRUE
19761020-0044,140,I-478,FALSE,TRUE
19580515-0017,280,I-479,FALSE,TRUE
19780317-0052,100,I-479,FALSE,TRUE
19610918-0027,240,I-480,FALSE,TRUE
19770713-0042,140,I-480,FALSE,TRUE
19901011-0119,120,I-480,FALSE,TRUE
19620831-0024,260,I-481,FALSE,TRUE
19780317-0052,120,I-481,FALSE,TRUE
19610623-0005,280,I-482,FALSE,TRUE
19750417-0051,100,I-482,FALSE,TRUE
19921123-0108,140,I-482,FALSE,TRUE
19690917-0022,280,I-483,FALSE,TRUE
19790426-0049,140,I-483,FALSE,TRUE
19690513-0015,240,I-484,FALSE,TRUE
19750331-0036,140,I-484,FALSE,TRUE
19600529-0021,240,I-485,FALSE,TRUE
19750220-0037,140,I-485,FALSE,TRUE
19930414-0106,140,I-485,FALSE,TRUE
19601021-0018,260,I-486,FALSE,TRUE
19770224-0058,140,I-486,FALSE,TRUE
19600905-0003,280,I-487,FALSE,TRUE
19760524-0046,120,I-487,FALSE,TRUE
